Race ID,Chamber,State,Congressional District,Year,R-D Victory Margin,Incumbent Running?,Geography,District PVI,Population\Square-Mile,Share African-American,Share Asian,Share College Educated,Share Hispanic,Share Non-Hispanic White,Unopposed D?,Unopposed R?,Vote Share of Last D Presidential Candidate,Vote Share of Last R House Candidate
H2006KS01,House,KS,01,2006,58.73,Republican,Quite Rural,20,11.71,0.021881381000000002,0.01,0.2,0.128024414,0.836021297,0,0,0.2687,0.9072
H2006KS02,House,KS,02,2006,-3.45,Republican,,7,47.55,0.054751568,0.018000000000000002,0.268,0.041659839,0.866430684,0,0,0.4002,0.5615
H2006KS03,House,KS,03,2006,-30.64,Democrat,Extremely Urban,4,864.39,0.09737540800000001,0.038,0.435,0.088690564,0.770205545,0,0,0.4468,0.4335
H2006KS04,House,KS,04,2006,29.91,Republican,Quite Urban,12,70.52,0.077237517,0.032,0.255,0.082626775,0.7900374579999999,0,0,0.3491,0.6611
H2006KY01,House,KY,01,2006,19.72,Republican,Extremely Rural,10,57.66,0.07221251,0.006999999999999999,0.139,0.01765744,0.899601755,0,0,0.3619,0.6732
H2006KY02,House,KY,02,2006,10.98,Republican,Quite Rural,13,88.97,0.05975081,0.01,0.163,0.019967005,0.896059149,0,0,0.3454,0.6792
H2006KY03,House,KY,03,2006,-2.44,Republican,Extremely Urban,-2,1838.25,0.209908292,0.023,0.29,0.025020715,0.736155753,0,0,0.5102,0.6026
H2006KY04,House,KY,04,2006,7.95,Republican,,12,118.62,0.031586878,0.01,0.22,0.014699831000000002,0.9361937579999999,0,0,0.3628,0.544
H2006KY05,House,KY,05,2006,47.56,Republican,Extremely Rural,8,63.1,0.010843402,0.003,0.115,0.0059,0.965362706,0,0,0.3904,1.0
H2006KY06,House,KY,06,2006,-100.0,Democrat,Quite Urban,7,179.32,0.08845765900000001,0.019,0.285,0.029366059,0.853177058,1,0,0.4137,0.4001
H2006LA01,House,LA,01,2006,80.76,Republican,Quite Urban,18,265.76,0.157600135,0.02,0.29,0.052806705,0.7514708809999999,0,0,0.2876,0.784
H2006LA02,House,LA,02,2006,-100.0,Democrat,Extremely Urban,-28,2400.88,0.609644294,0.042,0.21899999999999997,0.048465632,0.32536078399999996,1,0,0.7576,0.2099
H2006LA03,House,LA,03,2006,-14.69,Democrat,Quite Urban,5,91.05,0.270955265,0.008,0.134,0.025849802,0.669721016,0,0,0.4148,0.4975
H2006LA04,House,LA,04,2006,40.49,Republican,,7,59.31,0.345690846,0.015,0.185,0.024962692999999998,0.61920401,0,0,0.40399999999999997,1.0
H2006LA05,House,LA,05,2006,39.29,Republican,Quite Rural,10,46.35,0.339347959,0.008,0.171,0.014224926,0.636310865,0,0,0.3737,0.5944
H2006LA06,House,LA,06,2006,100.0,Republican,Quite Urban,7,207.53,0.346563578,0.019,0.267,0.021370955,0.6087188570000001,0,1,0.4053,0.7221
H2006LA07,House,LA,07,2006,41.42,Republican,Quite Urban,7,101.86,0.26554808,0.012,0.18899999999999997,0.01577514,0.7146912209999999,0,0,0.3961,0.5496
H2006MA01,House,MA,01,2006,-100.0,Democrat,Quite Urban,-15,204.6,0.026824797999999997,0.021,0.29100000000000004,0.06824000200000001,0.875845779,1,0,0.6406,0.0
H2006MA02,House,MA,02,2006,-100.0,Democrat,Extremely Urban,-11,688.39,0.06869700599999999,0.023,0.28,0.11398755,0.804794507,1,0,0.5993,0.0
H2006MA03,House,MA,03,2006,-100.0,Democrat,Extremely Urban,-11,1092.23,0.04055693,0.052000000000000005,0.369,0.074917704,0.8195256590000001,1,0,0.5971,0.2944
H2006MA04,House,MA,04,2006,-100.0,Democrat,Extremely Urban,-17,867.16,0.036133677,0.054000000000000006,0.39899999999999997,0.038230069,0.8555626620000001,1,0,0.6612,0.2209
H2006MA05,House,MA,05,2006,-100.0,Democrat,Extremely Urban,-9,1122.98,0.028125367999999998,0.081,0.38,0.134686038,0.752448222,1,0,0.5797,0.32899999999999996
H2006MA06,House,MA,06,2006,-39.96,Democrat,Extremely Urban,-10,1325.3,0.035386123,0.038,0.40700000000000003,0.05923786,0.866415965,0,0,0.5859,0.2998
H2006MA07,House,MA,07,2006,-100.0,Democrat,Extremely Urban,-18,3724.75,0.056983329000000006,0.078,0.446,0.069508657,0.754507534,1,0,0.6659999999999999,0.2193
H2006MA08,House,MA,08,2006,-100.0,Democrat,Extremely Urban,-31,15590.25,0.23972640899999997,0.102,0.465,0.178190798,0.515841794,1,0,0.8045,0.0
H2006MA09,House,MA,09,2006,-56.5,Democrat,Extremely Urban,-15,2025.24,0.137087911,0.040999999999999995,0.396,0.052038737,0.741757187,0,0,0.6384,0.0
H2006MA10,House,MA,10,2006,-35.15,Democrat,Extremely Urban,-8,680.65,0.02360402,0.045,0.396,0.013856236000000001,0.894258876,0,0,0.5621,0.3408
H2006MD01,House,MD,01,2006,37.26,Republican,,10,181.23,0.116100773,0.021,0.312,0.020635558000000002,0.827667168,0,0,0.3681,0.7589
H2006MD02,House,MD,02,2006,-40.52,Democrat,Extremely Urban,-8,1865.27,0.33123281600000004,0.037000000000000005,0.243,0.029208987999999998,0.592322496,0,0,0.5489,0.3068
H2006MD03,House,MD,03,2006,-32.63,Open Seat,Extremely Urban,-7,2261.6,0.18687772800000002,0.049,0.424,0.04441032599999999,0.6818893779999999,0,0,0.5441,0.33799999999999997
H2006MD04,House,MD,04,2006,-63.94,Democrat,Extremely Urban,-30,2100.45,0.578579187,0.08199999999999999,0.359,0.113672331,0.22340136800000002,0,0,0.789,0.2022
H2006MD05,House,MD,05,2006,-100.0,Democrat,Quite Urban,-9,440.13,0.369560868,0.043,0.324,0.054957035999999994,0.507548904,1,0,0.5787,0.2925
H2006MD06,House,MD,06,2006,20.3,Republican,,13,216.2,0.057166620999999994,0.025,0.29,0.027350426,0.867555165,0,0,0.3457,0.6745
H2006MD07,House,MD,07,2006,-100.0,Democrat,Extremely Urban,-25,2249.99,0.591194868,0.065,0.33799999999999997,0.020328466,0.335589058,1,0,0.7342,0.2463
H2006MD08,House,MD,08,2006,-56.12,Democrat,Extremely Urban,-20,2228.71,0.17893950600000003,0.13699999999999998,0.557,0.159596205,0.49633308299999995,0,0,0.6953,0.2507
H2006ME01,House,ME,01,2006,-29.04,Democrat,Quite Rural,-6,180.31,0.012174133,0.013999999999999999,0.322,0.010441944,0.9524715690000001,0,0,0.5608,0.4026
H2006ME02,House,ME,02,2006,-40.98,Democrat,Extremely Rural,-4,23.33,0.009050807,0.008,0.207,0.008477179,0.95872677,0,0,0.5297,0.3947
H2006MI01,House,MI,01,2006,-41.45,Democrat,Extremely Rural,2,26.62,0.008686868,0.006,0.18600000000000003,0.009525293,0.935841116,0,0,0.4607,0.3276
H2006MI02,House,MI,02,2006,34.92,Republican,,9,123.5,0.048412628,0.015,0.21100000000000002,0.059032191,0.87858973,0,0,0.3932,0.6934
H2006MI03,House,MI,03,2006,28.5,Republican,Quite Urban,9,357.31,0.09096845199999999,0.021,0.278,0.078786336,0.818552288,0,0,0.4033,0.6658
H2006MI04,House,MI,04,2006,22.64,Republican,Quite Rural,3,88.92,0.026500912,0.011000000000000001,0.212,0.02948295,0.92211823,0,0,0.4457,0.6436
H2006MI05,House,MI,05,2006,-47.66,Democrat,Quite Urban,-12,377.76,0.193073839,0.01,0.17600000000000002,0.033924848,0.768285076,0,0,0.5918,0.3128
H2006MI06,House,MI,06,2006,22.62,Republican,,2,198.89,0.09410834300000001,0.016,0.24,0.043036982,0.848384713,0,0,0.4665,0.6534
H2006MI07,House,MI,07,2006,4.13,Open Seat,,2,154.25,0.060081005,0.015,0.223,0.034671515,0.883118065,0,0,0.4525,0.5836
H2006MI08,House,MI,08,2006,12.3,Republican,Quite Urban,2,294.0,0.054221734,0.027999999999999997,0.32,0.036732413,0.869471317,0,0,0.4574,0.6103
H2006MI09,House,MI,09,2006,5.3,Republican,Extremely Urban,0,2128.17,0.105337664,0.08,0.47600000000000003,0.035405874,0.771577983,0,0,0.4915,0.5845
H2006MI10,House,MI,10,2006,34.9,Republican,,4,186.66,0.025379042999999997,0.02,0.21100000000000002,0.024435349,0.921635671,0,0,0.4319,0.6862
H2006MI11,House,MI,11,2006,11.25,Republican,Extremely Urban,1,1662.35,0.075929448,0.052000000000000005,0.336,0.028659195,0.8273095859999999,0,0,0.4715,0.5697
H2006MI12,House,MI,12,2006,-44.06,Democrat,Extremely Urban,-13,4133.01,0.179005623,0.036000000000000004,0.226,0.016335099999999998,0.744407005,0,0,0.6071,0.2902
H2006MI13,House,MI,13,2006,-100.0,Democrat,Extremely Urban,-32,6129.17,0.6080740689999999,0.013000000000000001,0.156,0.09335342,0.30144691,1,0,0.8073,0.1847
H2006MI14,House,MI,14,2006,-69.9,Democrat,Extremely Urban,-33,5400.3,0.624255955,0.019,0.162,0.020221853999999997,0.35229538,0,0,0.8257,0.1378
H2006MI15,House,MI,15,2006,-100.0,Democrat,Extremely Urban,-13,689.28,0.13487646,0.052000000000000005,0.297,0.033158272999999995,0.772508083,1,0,0.6178,0.2657
H2006MN01,House,MN,01,2006,-5.64,Republican,,1,46.16,0.016355999,0.025,0.248,0.03604918,0.913586903,0,0,0.4816,0.596
H2006MN02,House,MN,02,2006,16.16,Republican,Quite Urban,3,202.6,0.031769037,0.04,0.36,0.032833133,0.8813855290000001,0,0,0.4547,0.5638
H2006MN03,House,MN,03,2006,29.84,Republican,Extremely Urban,1,1315.0,0.07216364900000001,0.069,0.434,0.030194178,0.826358535,0,0,0.4853,0.6461
H2006MN04,House,MN,04,2006,-39.42,Democrat,Extremely Urban,-13,3046.34,0.095485136,0.08900000000000001,0.373,0.063156575,0.7511359320000001,0,0,0.6249,0.3324
H2006MN05,House,MN,05,2006,-34.26,Open Seat,Extremely Urban,-21,4962.76,0.154228941,0.047,0.409,0.085093275,0.7118747120000001,0,0,0.7190000000000001,0.2443
H2006MN06,House,MN,06,2006,7.88,Open Seat,,5,199.62,0.023313538999999998,0.031,0.292,0.017914772,0.920248869,0,0,0.4273,0.5399
H2006MN07,House,MN,07,2006,-40.63,Democrat,Extremely Rural,6,19.34,0.006381178,0.009000000000000001,0.19699999999999998,0.030882765,0.927301477,0,0,0.4371,0.3384
H2006MN08,House,MN,08,2006,-29.24,Democrat,Quite Rural,-4,22.29,0.008546796,0.008,0.20800000000000002,0.009385342,0.942736389,0,0,0.5332,0.3215
H2006MO01,House,MO,01,2006,-48.13,Democrat,Extremely Urban,-26,2863.08,0.550446451,0.019,0.254,0.017489426000000002,0.417638688,0,0,0.752,0.2283
H2006MO02,House,MO,02,2006,24.79,Republican,Extremely Urban,9,498.23,0.03247384,0.037000000000000005,0.419,0.01940316,0.9063351559999999,0,0,0.39899999999999997,0.6537
H2006MO03,House,MO,03,2006,-33.8,Democrat,Extremely Urban,-8,498.52,0.10601908,0.024,0.284,0.020407919,0.856858219,0,0,0.5693,0.4513
H2006MO04,House,MO,04,2006,-38.26,Democrat,Quite Rural,11,42.74,0.031236816,0.01,0.17800000000000002,0.02203029,0.913832665,0,0,0.3543,0.3238
H2006MO05,House,MO,05,2006,-32.06,Democrat,Extremely Urban,-12,1215.38,0.255381763,0.019,0.262,0.07324124900000001,0.6559086479999999,0,0,0.5959,0.4212
H2006MO06,House,MO,06,2006,25.88,Republican,,5,47.7,0.038191572,0.015,0.252,0.030750702999999997,0.896719974,0,0,0.4249,0.6383
H2006MO07,House,MO,07,2006,36.64,Republican,,14,113.45,0.017315757,0.011000000000000001,0.22,0.035724431,0.913682766,0,0,0.3251,0.7045
H2006MO08,House,MO,08,2006,45.24,Republican,Quite Rural,11,33.28,0.047675002,0.008,0.14400000000000002,0.009832074,0.91970593,0,0,0.3606,0.7221
H2006MO09,House,MO,09,2006,25.54,Republican,Quite Rural,7,44.64,0.040256873,0.016,0.23600000000000002,0.014406605,0.917840434,0,0,0.4093,0.6459999999999999
H2006MS01,House,MS,01,2006,32.04,Republican,Quite Rural,10,62.31,0.274156064,0.008,0.17300000000000001,0.017601442,0.7060642,0,0,0.3723,0.7901
H2006MS02,House,MS,02,2006,-28.22,Democrat,,-10,52.2,0.661914825,0.008,0.184,0.009644615,0.33734870899999997,0,0,0.5948,0.4064
H2006MS03,House,MS,03,2006,100.0,Republican,Quite Rural,13,54.0,0.34268754700000004,0.006,0.23199999999999998,0.013159236000000001,0.629618214,0,1,0.3436,0.8006
H2006MS04,House,MS,04,2006,-59.82,Democrat,,16,81.74,0.23541569699999998,0.016,0.188,0.020987596,0.72473835,0,0,0.3129,0.345
H2006MT00,House,MT,00,2006,19.97,Republican,,11,6.2,0.006414368,0.005199540999999999,0.27899999999999997,0.021966204,0.899897108,0,0,0.395,0.644
H2006NC01,House,NC,01,2006,-100.0,Democrat,Quite Rural,-9,86.01,0.5206508639999999,0.006999999999999999,0.13,0.03541984,0.455932315,1,0,0.5749,0.3602
H2006NC02,House,NC,02,2006,-33.06,Democrat,Quite Rural,3,156.52,0.299373686,0.016,0.18600000000000003,0.099247575,0.592446169,0,0,0.457,0.377
H2006NC03,House,NC,03,2006,37.28,Republican,,15,100.0,0.172241375,0.015,0.228,0.04661519099999999,0.7519822540000001,0,0,0.3202,0.7070000000000001
H2006NC04,House,NC,04,2006,-29.98,Democrat,Quite Urban,-6,494.05,0.20363161,0.063,0.524,0.071058169,0.654929657,0,0,0.5552,0.3588
H2006NC05,House,NC,05,2006,14.32,Republican,Quite Rural,15,140.66,0.078033246,0.011000000000000001,0.22899999999999998,0.053203538,0.855247945,0,0,0.33399999999999996,0.5883
H2006NC06,House,NC,06,2006,41.66,Republican,Quite Rural,17,210.33,0.103685826,0.012,0.256,0.053270809,0.820544739,0,0,0.3029,0.7315
H2006NC07,House,NC,07,2006,-45.6,Democrat,Quite Rural,3,101.72,0.21520513300000002,0.009000000000000001,0.217,0.053370349000000004,0.655519681,0,0,0.4388,0.2681
H2006NC08,House,NC,08,2006,0.28,Republican,Quite Urban,3,188.61,0.29942718100000004,0.018000000000000002,0.19699999999999998,0.086844869,0.58383803,0,0,0.455,0.5554
H2006NC09,House,NC,09,2006,33.06,Republican,Quite Urban,12,625.05,0.13733747599999999,0.031,0.396,0.060710538,0.743864457,0,0,0.3641,0.7024
H2006NC10,House,NC,10,2006,23.6,Republican,Quite Rural,15,187.51,0.094304204,0.017,0.174,0.048607714,0.8473488000000001,0,0,0.3286,0.6415
H2006NC11,House,NC,11,2006,-7.58,Republican,Quite Rural,7,102.77,0.049666985999999996,0.009000000000000001,0.248,0.038817212000000004,0.887800156,0,0,0.4278,0.5489999999999999
H2006NC12,House,NC,12,2006,-34.02,Democrat,Extremely Urban,-11,753.78,0.44577258799999997,0.036000000000000004,0.235,0.110346049,0.42396137700000003,0,0,0.6276,0.3317
H2006NC13,House,NC,13,2006,-27.42,Democrat,Quite Urban,-2,274.49,0.273244798,0.027000000000000003,0.302,0.08958226400000001,0.5972312479999999,0,0,0.526,0.4121
H2006ND00,House,ND,00,2006,-31.3,Democrat,,13,9.31,0.010799028,0.005615073000000001,0.263,0.01435275,0.9100206609999999,0,0,0.3609,0.4044
H2006NE01,House,NE,01,2006,16.7,Republican,,11,47.72,0.019855158,0.019,0.27899999999999997,0.054856889000000006,0.8891333690000001,0,0,0.3618,0.5423
H2006NE02,House,NE,02,2006,9.32,Republican,Extremely Urban,9,1389.44,0.11162547800000001,0.03,0.353,0.085437,0.776231122,0,0,0.39,0.611
H2006NE03,House,NE,03,2006,9.28,Open Seat,Quite Rural,24,8.84,0.005485711999999999,0.008,0.19399999999999998,0.077826649,0.899735974,0,0,0.2406,0.8745
H2006NH01,House,NH,01,2006,-2.63,Republican,,0,252.21,0.014189743000000001,0.021,0.32899999999999996,0.023243915,0.93673546,0,0,0.4883,0.6334
H2006NH02,House,NH,02,2006,-7.1,Republican,Quite Rural,-3,94.83,0.00962788,0.025,0.32799999999999996,0.023391616,0.934424384,0,0,0.5253,0.5825
H2006NJ01,House,NJ,01,2006,-100.0,Democrat,Extremely Urban,-14,1933.33,0.188320011,0.042,0.25,0.09749095099999999,0.683286388,1,0,0.6059,0.2465
H2006NJ02,House,NJ,02,2006,26.47,Republican,Quite Urban,-4,326.62,0.143561572,0.036000000000000004,0.21899999999999997,0.12015137099999999,0.6964450179999999,0,0,0.4958,0.6509
H2006NJ03,House,NJ,03,2006,17.39,Republican,Extremely Urban,-3,699.25,0.09990069300000001,0.042,0.319,0.049743652,0.805188177,0,0,0.4874,0.6344
H2006NJ04,House,NJ,04,2006,32.49,Republican,Extremely Urban,1,900.5,0.092975065,0.042,0.29600000000000004,0.09950470900000001,0.7659985020000001,0,0,0.4378,0.67
H2006NJ05,House,NJ,05,2006,11.47,Republican,Quite Urban,4,588.94,0.020862991,0.10099999999999999,0.433,0.05699626,0.814847497,0,0,0.4261,0.5757
H2006NJ06,House,NJ,06,2006,-38.08,Democrat,Extremely Urban,-12,3296.61,0.162561208,0.109,0.34299999999999997,0.1466396,0.56683996,0,0,0.5677,0.3082
H2006NJ07,House,NJ,07,2006,1.67,Republican,Extremely Urban,1,1087.77,0.054745710999999996,0.129,0.45899999999999996,0.098215044,0.7094821579999999,0,0,0.4686,0.5688
H2006NJ08,House,NJ,08,2006,-42.29,Democrat,Extremely Urban,-12,6061.04,0.139555976,0.073,0.327,0.301580191,0.48797165299999995,0,0,0.5888,0.2868
H2006NJ09,House,NJ,09,2006,-43.45,Democrat,Extremely Urban,-13,6948.55,0.080715418,0.14400000000000002,0.36200000000000004,0.24042110100000003,0.52860638,0,0,0.5884,0.3171
H2006NJ10,House,NJ,10,2006,-100.0,Democrat,Extremely Urban,-34,9806.94,0.59138453,0.043,0.21899999999999997,0.187680751,0.18910672,1,0,0.8206,0.0
H2006NJ11,House,NJ,11,2006,25.52,Republican,Extremely Urban,6,1060.92,0.030064775,0.086,0.495,0.087817959,0.774478058,0,0,0.4203,0.6788
H2006NJ12,House,NJ,12,2006,-31.16,Democrat,Extremely Urban,-8,1022.14,0.11625918,0.13699999999999998,0.47700000000000004,0.059234068,0.662964986,0,0,0.5449,0.3969
H2006NJ13,House,NJ,13,2006,-58.18,Open Seat,Extremely Urban,-23,11409.45,0.13538086400000002,0.077,0.28,0.498307884,0.30135181899999997,0,0,0.6895,0.2212
H2006NM01,House,NM,01,2006,0.42,Republican,Extremely Urban,-2,128.57,0.033481073,0.026000000000000002,0.306,0.44967562,0.468629397,0,0,0.5164,0.544
H2006NM02,House,NM,02,2006,18.93,Republican,Quite Urban,6,8.73,0.02059802,0.01,0.191,0.49471175700000003,0.450011987,0,0,0.4169,0.602
H2006NM03,House,NM,03,2006,-49.16,Democrat,,-6,12.86,0.019106936,0.017,0.261,0.371561408,0.43956759100000004,0,0,0.5407,0.3132
H2006NV01,House,NV,01,2006,-33.63,Democrat,Extremely Urban,-9,3757.27,0.137892872,0.07,0.17300000000000001,0.341006339,0.446604637,0,0,0.5749,0.3112
H2006NV02,House,NV,02,2006,5.46,Open Seat,Quite Urban,8,6.34,0.03082718,0.043,0.222,0.188446119,0.727090562,0,0,0.4173,0.6715
H2006NV03,House,NV,03,2006,1.89,Republican,Extremely Urban,-1,145.76,0.07726258,0.1,0.25,0.198670492,0.585519855,0,0,0.4932,0.5446
H2006NY01,House,NY,01,2006,-22.54,Democrat,Extremely Urban,-3,1012.27,0.051607333,0.040999999999999995,0.327,0.09334723699999999,0.7997407470000001,0,0,0.4966,0.3881
H2006NY02,House,NY,02,2006,-40.18,Democrat,Extremely Urban,-7,2733.79,0.112850323,0.048,0.341,0.167407066,0.654436487,0,0,0.5379999999999999,0.2856
H2006NY03,House,NY,03,2006,11.68,Republican,Extremely Urban,-2,3568.14,0.027702685,0.049,0.369,0.075937659,0.8230283190000001,0,0,0.47600000000000003,0.5417
H2006NY04,House,NY,04,2006,-29.56,Democrat,Extremely Urban,-9,7284.43,0.201183408,0.07400000000000001,0.361,0.17134568100000003,0.547640772,0,0,0.552,0.3309
H2006NY05,House,NY,05,2006,-100.0,Democrat,Extremely Urban,-18,9874.17,0.048350289000000005,0.306,0.374,0.24148047,0.368549623,1,0,0.6321,0.2269
H2006NY06,House,NY,06,2006,-100.0,Democrat,Extremely Urban,-38,16549.34,0.550082862,0.156,0.225,0.17473217800000002,0.10972149699999999,1,0,0.8496,0.0
H2006NY07,House,NY,07,2006,-67.16,Democrat,Extremely Urban,-28,24814.56,0.176466554,0.162,0.23600000000000002,0.422748148,0.22897617,0,0,0.7444,0.1383
H2006NY08,House,NY,08,2006,-68.69,Democrat,Extremely Urban,-28,43975.81,0.059115082,0.145,0.542,0.11244261300000001,0.671798118,0,0,0.7290000000000001,0.1559
H2006NY09,House,NY,09,2006,-100.0,Democrat,Extremely Urban,-14,17675.85,0.050888605,0.184,0.375,0.14788565,0.587633634,1,0,0.5612,0.2244
H2006NY10,House,NY,10,2006,-85.88,Democrat,Extremely Urban,-41,36597.37,0.636674881,0.035,0.244,0.17068868899999998,0.174977035,0,0,0.8681,0.0568
H2006NY11,House,NY,11,2006,-81.56,Open Seat,Extremely Urban,-40,54303.82,0.591605186,0.049,0.326,0.120251723,0.267037418,0,0,0.8684,0.0
H2006NY12,House,NY,12,2006,-78.82,Democrat,Extremely Urban,-34,34936.47,0.112420276,0.18600000000000003,0.268,0.478507549,0.298357467,0,0,0.8128,0.1051
H2006NY13,House,NY,13,2006,13.42,Republican,Extremely Urban,-1,10110.65,0.07726416,0.124,0.284,0.14065149400000002,0.6511209920000001,0,0,0.449,0.5183
H2006NY14,House,NY,14,2006,-68.46,Democrat,Extremely Urban,-26,52057.36,0.051771954,0.126,0.6459999999999999,0.14649564,0.674558056,0,0,0.7521,0.1592
H2006NY15,House,NY,15,2006,-87.64,Democrat,Extremely Urban,-43,63591.93,0.323676705,0.048,0.35,0.47091648,0.22987488399999997,0,0,0.9064,0.0565
H2006NY16,House,NY,16,2006,-91.08,Democrat,Extremely Urban,-43,55360.41,0.326998532,0.016,0.106,0.655457735,0.028467107000000002,0,0,0.8981,0.0379
H2006NY17,House,NY,17,2006,-51.7,Democrat,Extremely Urban,-21,5167.09,0.33595261,0.055,0.316,0.235813498,0.38013761799999995,0,0,0.6696,0.17600000000000002
H2006NY18,House,NY,18,2006,-40.56,Democrat,Extremely Urban,-10,2945.71,0.102016494,0.073,0.48100000000000004,0.182787389,0.6174472520000001,0,0,0.578,0.2549
H2006NY19,House,NY,19,2006,-2.3,Republican,Quite Urban,1,467.02,0.060563445,0.043,0.364,0.102751665,0.7774200929999999,0,0,0.4575,0.5718
H2006NY20,House,NY,20,2006,-6.14,Republican,Quite Rural,3,93.24,0.026092065,0.015,0.287,0.023707461000000003,0.925066128,0,0,0.4604,0.5823
H2006NY21,House,NY,21,2006,-55.66,Democrat,Extremely Urban,-9,338.18,0.09318575300000001,0.038,0.303,0.037759863,0.822307632,0,0,0.5606,0.2569
H2006NY22,House,NY,22,2006,-100.0,Democrat,,-6,201.58,0.098644674,0.038,0.273,0.10200245699999999,0.7673935209999999,1,0,0.5441,0.2849
H2006NY23,House,NY,23,2006,26.32,Republican,Extremely Rural,0,49.44,0.023237523,0.013999999999999999,0.19,0.01871893,0.9234865959999999,0,0,0.4787,0.604
H2006NY24,House,NY,24,2006,-8.59,Open Seat,Quite Rural,1,106.16,0.03725224,0.015,0.225,0.024740442999999997,0.910545875,0,0,0.4695,0.4988
H2006NY25,House,NY,25,2006,1.9,Republican,Quite Urban,-3,403.99,0.085488483,0.025,0.314,0.027143877,0.854113685,0,0,0.5129,0.5985
H2006NY26,House,NY,26,2006,3.74,Republican,Quite Urban,3,239.6,0.034942426,0.025,0.294,0.020954546,0.904375783,0,0,0.4383,0.4904
H2006NY27,House,NY,27,2006,-58.44,Democrat,Quite Urban,-7,357.53,0.061006687999999996,0.011000000000000001,0.23800000000000002,0.049341135,0.874624906,0,0,0.5447,0.4657
H2006NY28,House,NY,28,2006,-45.4,Democrat,Extremely Urban,-15,1225.19,0.314286262,0.021,0.24600000000000002,0.057677895,0.632053316,0,0,0.6367,0.20800000000000002
H2006NY29,House,NY,29,2006,3.06,Republican,,5,115.61,0.031114798,0.025,0.297,0.016781066,0.911305795,0,0,0.4266,0.4472
H2006OH01,House,OH,01,2006,5.64,Republican,Extremely Urban,1,1515.16,0.300175667,0.016,0.243,0.016493632,0.6693752279999999,0,0,0.4946,0.5983
H2006OH02,House,OH,02,2006,1.06,Republican,Quite Urban,13,241.52,0.052329607,0.02,0.332,0.009023142,0.907223722,0,0,0.3603,0.7170000000000001
H2006OH03,House,OH,03,2006,17.04,Republican,Extremely Urban,3,395.32,0.174907327,0.02,0.256,0.01612494,0.795488682,0,0,0.4552,0.6229
H2006OH04,House,OH,04,2006,20.24,Open Seat,,14,136.52,0.051007292999999995,0.008,0.157,0.014474306999999999,0.9155973609999999,0,0,0.3455,0.586
H2006OH05,House,OH,05,2006,13.88,Republican,Quite Rural,10,102.92,0.01372171,0.006999999999999999,0.17,0.043012165,0.931892301,0,0,0.3871,0.6705
